user_session,actual_purchase,purchase_probability,predicted_purchase
032e91aa-8274-46d6-99af-4216e0a8b201,0,0.04880043985742955,0
032f0adb-34fa-480f-8f18-93c18fa505cd,0,0.04575948515307142,0
03308f91-deff-4380-9279-bda1efad108b,0,0.04555678710207694,0
03314e2f-d70e-4753-97b2-ee0452899bf0,0,0.04333309065521845,0
0348b36c-3b2e-4696-bdeb-ded8d2c1409d,0,0.06197484462652348,0
0348eac9-d22b-4680-b77f-133296307c6f,0,0.050524040509936204,0
036d4ad9-f4e2-4a22-8aa4-9dacfc63921c,1,0.6433530569833671,1
0371b966-51d1-4b2e-94a4-94de056c9307,0,0.0729879510311396,0
037236f1-5b6f-4332-8f8d-cf6ced3190fa,0,0.06020300794362508,0
03780609-86a8-4f92-a55e-14ab9f87fe18,0,0.04610431991654866,0
038e5887-7ffc-4219-904d-f4e158b5a6c9,0,0.16670437513923325,1
038e6d6d-d37f-47ee-b1e3-c4ac6452798b,0,0.04115887278429386,0
0397cde5-3171-4e8d-9107-83ae2e226f9f,1,0.07834348535758477,0
039e6f7e-5d6a-499f-8994-da3817454154,0,0.04505951780920234,0
03a04b34-9f43-4eef-82c6-48ef5cb32687,0,0.044889479567811176,0
03a1216d-a9da-409f-b572-0cb9c89d78fa,0,0.04682128559693078,0
03a1ee6f-810f-425b-8707-25cf94f39415,0,0.15941689242824456,1
03a2f800-48b8-449a-86ce-741d1d32eceb,0,0.04453771402928456,0
03dd65b1-6955-482c-b87f-5c1fc010947f,0,0.04501877681129261,0
03f8652a-f482-4d13-bc48-c6498b04efb8,0,0.04995521862562679,0
03fdcfca-f8e1-40cf-928d-c104cf0de7ea,0,0.05992416730060209,0
03fe7bfd-da1c-4bd2-adf4-427483b00718,0,0.05238998080555261,0
0400325a-5bb5-4df9-a2ac-6fc8f571db1c,0,0.04840735762015922,0
0401ac58-7817-4014-a342-ed847390b082,0,0.04417460883659923,0
0409debe-3af9-43b7-bb60-4343aa770627,1,0.6588122232858448,1
040a3af4-91c2-4f83-a1d9-35227fdf4241,1,0.597064508250743,1
040d0e0b-0a40-4d40-bdc9-c9252e877d9c,1,0.5969581037250854,1
04124d95-f7ba-42f3-b458-4fd5f891921b,0,0.04300942189376709,0
0413aef6-95ca-43c4-92ad-df33728a921b,0,0.04892045869882026,0
0419323d-0fca-4404-9fab-4cb42f8d69fa,0,0.058906151951609205,0
042406a9-28c8-4a42-959d-706598a1d423,0,0.043906928543208545,0
0428c0e4-b701-4ce0-b5ab-5d8d145ff1c2,0,0.04262594043638855,0
0431fbaf-f2fb-4ef8-8caa-a7a366c0e66f,1,0.7455287629015059,1
043519e6-c2a0-4588-ab2e-d9fd5333012a,0,0.09441497660269545,0
043c1a1b-50fe-4588-9e8f-98368fe24eb2,0,0.04479206219636783,0
044e9283-6ac8-45d4-8458-73c066438b53,0,0.04655204587093269,0
044faee7-ed02-4833-af1a-810edd4b5b57,0,0.0557552026118913,0
044fc2ee-63bc-46dd-9545-648053b824ce,1,0.18113497875478454,1
04550e5c-efca-45e8-a17a-f8a3cbbbc24e,0,0.04426248640910669,0
045f19c2-c6a8-43b0-80df-d50e369c6b33,0,0.1250092147736916,1
046208c1-68cf-460a-a1f6-c88a0afd86f6,0,0.05182874346221641,0
0465841e-8374-4be8-a770-7a4a10fa352f,0,0.1181563342635741,1
046dd2ea-9aec-47a4-a14f-998c992d3871,0,0.04922453788618752,0
04720065-cf69-4f3f-978c-ff5e2077aa39,0,0.054438234956370644,0
047595cf-61e8-4d17-885d-a7a7b7caad0d,0,0.048665656814169914,0
04765b0e-2959-4747-add8-07b5c44fc45d,0,0.044563473182184794,0
0477b556-2358-43e6-a534-1b1e1c1d5372,0,0.04708626172896142,0
0478bd95-dc1c-4b76-84b9-281721d9fe45,0,0.045671687188178996,0
047df876-d307-473b-84e8-b1a1367abefe,0,0.05580134482741665,0
047e1cc0-6188-4c94-962b-fbb357e31a65,1,0.7367824458560164,1
0485535c-31cc-4289-9fec-634591489b30,0,0.04856801001915473,0
04866be0-00bc-4fed-92fa-4abc716aed77,0,0.08119489677364078,0
048a5f91-5109-43ae-879b-1c1cd67d2dd3,0,0.053044774804575534,0
048adef9-b4e0-4d79-ac86-f5fe4f8a170b,0,0.040619192510376684,0
048f4edc-fff6-4d33-87a3-f97e0d07818e,1,0.057659550767459815,0
0499d847-5e2d-4277-938a-9828830bb378,0,0.049032497701802846,0
049f80a6-68eb-444f-9f81-fc8c8fe46deb,0,0.05429812015489831,0
049f9a5b-f809-4ef8-930a-5c9f0263a145,0,0.04300600931735221,0
04a01207-c0e6-4de5-9831-86488cd45303,0,0.5501626876298646,1
04ae915f-5d28-4e0c-9d8b-a966832e47bf,0,0.0533172088410759,0
04afc209-5c84-42c0-99ae-09abd902bde4,0,0.042357410996132196,0
04b1bdd5-6e3f-46e5-97c8-7a79f10efa19,0,0.05526952844979328,0
04b54921-a021-43ed-ad1e-5f9351cd424f,0,0.04816952060224327,0
04cb08f6-0efe-42ff-8c5f-37e71afd4c7e,0,0.04380033332602534,0
04d412ee-083b-47c6-b688-8fa356fb9140,0,0.04098506615973616,0
04d5bf3c-56b3-4726-acc0-b7e8916e57bf,0,0.09674942136556045,0
04d70e41-46be-4373-b473-56a84ed4d88e,1,0.06513688147392283,0
04dda216-a25a-4f8d-9983-25adb88ab71b,1,0.19537601902123802,1
04dede3d-be20-4831-8828-1c2d6855c6e7,0,0.07223489323849112,0
04eb65b5-f29d-48ba-97e4-abefba12f1ba,1,0.05651778290829991,0
04ed5efa-363e-4e63-8f1a-0b98a6794877,0,0.0475397242336669,0
04ee31fe-e0bc-491d-8c87-5662aa76a2b2,1,0.05661428391090914,0
04f62891-5348-4abc-a168-aba20f96ac41,0,0.057111155488598846,0
04f67e23-6a56-46a3-88d8-0d11d1046099,0,0.045013932236256875,0
04f716dc-2bfc-4611-9537-851ece77b3ea,0,0.05360010893535397,0
04f7df6c-eac9-46ca-a79b-eae4e63234e8,0,0.051305017703284474,0
04f83e5e-813f-41de-b006-e6454d69fdfb,0,0.06470778225654127,0
050197a5-b5bf-4da9-8774-e3f6b16639e1,0,0.301514572714641,1
0509605b-c73b-48a7-8d1c-3ee12eafcf6a,0,0.043687964139814905,0
051fa0c1-a1c1-4276-8d57-fc0f3f5e2933,0,0.04358594982232152,0
052321eb-08d5-4e6a-a175-e08362e52126,0,0.0445524159672,0
052a8874-9f6b-455d-9b05-d36fd172425a,0,0.04402306317639999,0
0534f9e8-480b-4247-9395-1a87e55281d2,0,0.0473285643233916,0
053aaee9-dff0-4414-bcef-3b67c1ef456a,0,0.236319695963949,1
053f1c21-370a-47f3-aa20-8bd1b27d7efe,0,0.04576973323430692,0
0546c1b1-9de8-424f-b77d-741b243fc406,1,0.09350070802161699,0
0553cb1f-f700-4dfc-bcaf-b8b25581ee68,0,0.08272931199827764,0
055a0611-9bb5-4378-9cf7-a369c5e74072,0,0.04351426139405898,0
055cc9e0-5069-4de8-adb6-6a657ffcb66d,0,0.048052494956714174,0
056592cc-be19-4bef-8cb2-e5e6c756b64b,0,0.044946050454503075,0
05664614-7845-4809-ac08-970a912858d0,0,0.05299916992258935,0
05795d64-45d3-4afa-830f-6684242046ab,0,0.04781406307588131,0
05840863-f54d-47c7-a277-b7e5ad628409,0,0.04495533160815605,0
05863a3a-36c2-4db7-8c4c-083f51427d18,0,0.04438308140531446,0
058aa044-1a7f-46be-a107-e0fc5187d748,1,0.7763144005425572,1
059244a4-4d86-4b79-9cae-bb9d40f47020,0,0.052158208351851164,0
0597a93c-1d0f-41f8-96db-fc006d387392,0,0.04098244547159058,0
059d82b6-1c07-458b-b8e3-80319ddd15a7,0,0.04376733341600016,0
05a1ef7a-be2f-452a-94fd-923fafe40a58,0,0.04571255495447664,0
05a7209c-3f0a-4aed-a5cb-e51404e37171,0,0.041362870125745584,0
05af6cc9-98e0-4bea-bbc1-4b53033380df,0,0.39837404177916713,1
05b8ec5a-771c-4538-ab7c-cc2a37f3d2ae,0,0.043627687946705296,0
05b950a6-30f3-48d4-9d33-f811697d4dea,0,0.05973135610986451,0
05c626b9-1d3a-41f2-8273-964e3f69ef27,1,0.5153329483195944,1
05c80226-30cf-455c-bada-f342e8004fba,0,0.04836102123990333,0
05d1d427-5e88-40eb-beba-5b1cbd15b557,1,0.8087105166061466,1
05d437eb-5a8f-4ca9-bf3b-dce3be3e8642,0,0.04408045292885458,0
05d8bbb4-8b41-47b4-83b4-1346bf1ef12e,1,0.05427958925450304,0
05d8ea5d-c7b3-4dfc-96d0-cfed6ae9be8a,0,0.0425513470533253,0
05df3fd7-6b4d-42ba-87de-6a1370102234,0,0.2694873895349971,1
05e82f39-4f63-4221-a972-6db8ea997696,0,0.04405187771558621,0
05fac54f-85c4-489a-8859-23220bbca835,0,0.0658723132083286,0
05fc211c-0214-4b5f-b935-6f0a01d09ccf,0,0.05403611168144765,0
060c7168-ca1d-40e4-b292-816a2a6d9262,0,0.04573610774845325,0
0610bf79-09c8-4031-a93c-540dd8535aac,0,0.04645194651723227,0
06223ef1-ad31-4ba9-8198-6b3e62614a7a,0,0.049095061236947,0
062501f9-983b-4b7b-9286-a34a6e00f2fe,0,0.04433352125230439,0
06256614-c635-4bc5-8476-42680a69f6f2,0,0.04631110959814048,0
0632dab3-9f45-4042-bf72-fc91e38b995f,0,0.0472127255863874,0
06334790-af87-4f16-9fc4-b40830834022,0,0.07819034165598358,0
0635733b-7b98-4717-b9c3-f83a01cea333,1,0.5066475463091125,1
0638fb11-b4dd-4906-8e77-b20fbde12f2b,0,0.04530820846187654,0
0643e073-160b-4442-b0fe-38240a8ea779,0,0.052569887301996084,0
064a9da3-e56a-4e4c-840c-82027cae3299,0,0.08541845500500496,0
064e85ee-df04-4578-96b2-2a933e652e13,0,0.06015218239259348,0
0654fd9b-0deb-42c4-9e78-4eef1db5b0f4,0,0.061023461082248626,0
06574519-836e-4fab-bbe3-5704802cf978,1,0.042815316775423704,0
065854a5-9bf5-4294-84b2-9865f46e2396,0,0.04109339368860397,0
06590574-831d-4899-8f8c-766e9a39f421,0,0.04205761237691007,0
06593432-85c7-4dd1-98e1-b184d28fc0c1,0,0.046234450303168716,0
065ad782-2eaf-48e7-888c-9b4dcafaf85f,0,0.04329340365374786,0
065f1493-c9a8-4ea0-ae2c-04134e01d766,0,0.04871337693751339,0
0662a269-7eb3-4bc1-a040-6f993672a9be,0,0.04322725145101054,0
0663ffca-3f68-4619-8c33-71179cbd925d,0,0.04687108525673084,0
066bfecc-609c-4ff9-956a-7e6833d5557f,0,0.057646326442201364,0
066c6496-9adb-477a-9053-ebf64802b1a0,0,0.04203540138258103,0
066febee-e651-430c-89f8-07edc04a4317,0,0.051110376063832494,0
06738b91-762c-4547-aebb-6c0c8b6ccac3,0,0.05541481517056637,0
0680cac6-a7b0-47f5-956c-16bd16c752ed,0,0.04860158979922639,0
06827d93-df48-4cb3-8606-95343d0388ce,0,0.06248611002492346,0
06838d1e-36a5-43d0-99b6-6d20bc5bba03,1,0.16549790356121416,1
0684d498-7c7c-4be6-a6f5-2551959ceb97,0,0.04475235164482335,0
068cf94c-f3c9-40f5-b1c6-7e03d0f98c18,0,0.05042290098953502,0
069c27b5-e536-4a04-8198-4e6cbb3c9301,0,0.046037353366585626,0
069fad4b-6341-4257-a884-68ac3894186e,0,0.04672316943215478,0
06a336d7-34af-49c8-88d6-0604e8e78866,0,0.06465123481831084,0
06a765a5-2605-4e4e-8dd2-743ab33e03d0,0,0.05334668563670391,0
06a9e6ae-27ee-45a1-8c79-4693cfff0a21,0,0.11915437654425458,1
06c685ff-3aa6-46e0-a69f-7b86c3f23608,0,0.046650039778242634,0
06c8e51f-1f01-4bc0-941b-600a7988db88,0,0.05748735903807714,0
06cb121d-a443-4124-b4a7-4c417da39b59,0,0.04163513321081795,0
06cb1ab8-4b8a-46b4-8396-8b9d7ce3c686,1,0.8101130734331875,1
06d09e69-f556-4903-b7e1-5a8ede279e84,0,0.13373658468185093,1
06e7844e-07ab-47bc-9e64-e312bf5182fc,0,0.05850520542967186,0
06e9f68b-cf32-4b04-990e-714aed975999,0,0.048124253936945416,0
06f264fe-72cb-402c-b94c-72100e2e65ce,0,0.04453681238339911,0
06febdaa-b5aa-444f-99f9-2c31e38d1cdc,0,0.0443698494385976,0
070193bf-c07a-4e6c-bd2e-47d85ee13a8f,0,0.04680876685020688,0
070266a2-2a61-479b-9654-6d714b9f9dc5,0,0.0458301873954625,0
070a295e-9f7b-4a55-a989-fa9237e5bed8,0,0.11070871462960226,1
070cfc8d-672c-472d-8d92-f4973b169758,1,0.1118480277070489,1
0720e9e0-28b2-437d-8ee9-a0b4c38959ea,0,0.054287702632574854,0
072b4071-04c6-4627-9956-a0e68b6dd1e3,0,0.06137718732601548,0
072b968a-68d8-4962-acd0-031e80425633,0,0.04324536548070566,0
072e63b1-bff4-4141-811b-6e64d2397275,0,0.07730664993277715,0
0736db6d-ce28-4bf5-96bd-f43088236fff,0,0.11057994546850791,1
074a96fa-df36-40a9-b58d-894fc3a3d14a,0,0.11512979736311524,1
07511029-6a7f-4c2b-bbbd-eb516483aa10,0,0.045980714850387586,0
0753dd7a-ea09-4db3-95e4-ed7a3fcc1acd,0,0.06421706407698116,0
075628ea-1ebd-4403-b5ac-690a1628ce75,0,0.04295732140513701,0
07582494-429a-4d8d-8bf1-3fc7f3798c95,0,0.04349677308969543,0
075dc9c4-033c-4a0c-88c5-53629a96246e,0,0.056680962488021715,0
075fcab9-00c6-4f2a-b6f1-a598b8e442a0,1,0.06009523463187801,0
0764c275-dae5-455d-8094-b810d1a2dd8b,0,0.047623619156599954,0
07771128-b98b-4ada-86a9-8c2d3e48b0ae,0,0.040972841855487274,0
077a3b91-6515-4ddc-8426-0848820dfde2,0,0.04264839736591863,0
07828463-1142-47aa-b2de-8b5cfc7e5090,0,0.047423310676052544,0
0783851f-8bc6-4364-b675-8d82f1d2485e,0,0.05526904079256666,0
07843bf1-a59a-4a98-a302-38cbd2d1db9f,0,0.3574649958159642,1
07873bab-2188-4bf9-9fab-de88f0fe1c6a,0,0.04439430913325951,0
078960c8-9024-44ba-b1cc-5693fd158df4,0,0.054969228515608114,0
078ba74b-7631-4e30-bb09-49d95bbe9d30,1,0.0897711341679817,0
07920d96-a878-4819-a455-1df881e68630,0,0.048451880137258964,0
079346a5-bd08-4f27-a96e-736b6be4dc72,0,0.07626746553482397,0
0795ae61-42d4-4dce-90fe-afaf4e502f77,0,0.045987172342287955,0
079733c7-def4-42bd-a55c-3c7c5792e75a,0,0.04715235114039623,0
079e278f-fdd1-470d-8b83-0fa26efb1304,0,0.04785632772440765,0
07a2be56-9d4c-433e-bf68-939b9d279399,0,0.7351134785641983,1
07aa223d-cb1b-4a67-a801-a87a8bed85ec,0,0.041951052928233375,0
07b34a00-2565-45f3-89c5-4715f3826288,1,0.7399050487692553,1
07b88327-9a83-4f2b-af8d-1e6b4720ac5c,0,0.04408176158155055,0
07b90206-6d62-4c8b-bf22-00931d147730,0,0.056667725780956815,0
07bbf44b-712a-49c9-858b-ba9bf964e8bd,0,0.04548420993992679,0
07bf9618-2293-4a0d-8ed9-d87be5183e9f,0,0.04424645128891911,0
07cc6f47-12e5-44de-a15e-d676d8d17c14,0,0.054038713694807054,0
07cdb2f7-f531-4b67-accb-bb5bf2f54455,0,0.05050494059833984,0
07d2469d-f2d0-46f5-992c-37bb917033ed,0,0.04840730828173835,0
07dda730-7c82-4d0a-a3c2-0ef46f6f337b,0,0.051020017635463835,0
07e3eec5-10d5-481f-afd3-15f749071155,0,0.08670841084315425,0
07e95b26-4a3d-47df-9539-1edb884c7501,0,0.2912877391862529,1
07eaf775-122c-4487-a924-a6a0350d03c2,0,0.04766534157587236,0
07eba783-49f2-4d72-9a32-78ab1d09a9b5,0,0.046532233317730494,0
07ece444-97b4-4ef2-b44a-6bf46594d61f,0,0.05218158581595846,0
07f1576d-e126-4187-80bd-15b31e84943b,0,0.04645939148334667,0
07f4101b-63be-4162-841a-d86a0cbd6f73,0,0.052373412807397636,0
07fbd9b3-b736-4179-8377-8af48510aaa1,1,0.6276226361427578,1
07fcf2a1-4b3b-452a-8eeb-82ab350d3b54,0,0.060177984447198504,0
08063409-b094-4a58-9656-ae74625e19f9,0,0.056191135102220194,0
0806e373-8a18-47f6-b869-d33c0e9e4013,0,0.05469285963975143,0
081577c0-7245-41e3-9fa0-c502ec36c8bb,1,0.7024883001316999,1
0816d220-d1c1-4d0e-bfe6-2298b323c034,0,0.048461336254182114,0
081b561e-6b1a-498e-9dcb-5287ec52e93c,0,0.0432831193162949,0
081c0fcb-6aff-40cb-9927-6acdd8d0d3fc,1,0.8101033419921606,1
08218707-45fc-44d3-a460-0c5a47657b02,0,0.05755236268018039,0
08245f32-19b2-41ac-b946-fe5ba9c202c6,0,0.050638955882265954,0
0824abb4-0532-41a8-b9d1-cf2773712568,1,0.1118872240599754,1
082b1e0e-dc54-4699-8847-f20b10e3157e,0,0.04485062307076863,0
08386bfe-c3e8-46cb-a154-68432827a3f8,1,0.07860611525758711,0
0839cecf-a3d7-4635-92a9-8c66a4596684,0,0.05979592243216759,0
08434641-0fb0-496e-9284-7ba6e059ef59,0,0.048088159542462705,0
084f20a2-4004-4dcd-972e-f1278fefabb7,0,0.05382646119890185,0
08508653-f39f-4631-9ec2-f0a70050ba64,0,0.060482462201559575,0
0853c390-cbec-4ac4-a47b-3306afaf929d,0,0.046183908337519175,0
08577cb8-c3d1-4ee3-9d29-b1aee4d91a47,0,0.04112975465843025,0
085aa864-10f4-43c4-90d6-6f7420300a85,0,0.05887794726116372,0
085b4fc6-692a-4304-a8e9-5b9f04e55c6f,0,0.058237783342188765,0
086af45d-c4b3-4a12-8596-e4f91a55650e,0,0.06653218302697915,0
08731ecb-a48c-489a-9410-b426b3438c18,0,0.04427964923675595,0
08774364-1e83-4dc3-ab7a-b58420336080,0,0.05585310738030404,0
08782261-c5f6-4667-8e96-a23eb37c0090,0,0.04586924084517895,0
0878922f-b719-44b5-8a55-8f3bcc9ac905,0,0.05852393398557007,0
087933c7-5000-4009-b654-670275e0eb6b,0,0.042638811642689754,0
08796295-b81c-4d2f-9eea-c3d636b2d9ca,0,0.056807322111098714,0
087f0d82-6e8b-4be1-b6dd-8eb9ed350039,0,0.04797446169501952,0
08812edf-40eb-40c7-b7a5-8c713a55fc80,0,0.10459912352004708,1
088618b7-353d-4353-b92b-8e24ed4a057a,1,0.8333316088870308,1
08870126-b59f-4dc4-bb54-987f3cada5c9,0,0.052955012905336114,0
088ca03a-492e-4fba-bc92-3f5883d46099,0,0.05321260603726871,0
089b7630-837f-4360-ac80-abb89f7d621f,0,0.06321586097517536,0
