user_session,product_id,category_code,brand,price,candidate_source,base_relevance_score,is_ground_truth_target,purchase_probability,predicted_purchase,trust_score,suspiciousness_score,risk_level,trust_category,scoring_status
003e20f1-1013-407c-9931-0250934600bd,3900774,appliances.environment.water_heater,artel,72.85,category_affinity,0.2030480656506439,0,0.0429840001087841,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900647,appliances.environment.water_heater,ariston,105.68,category_affinity,0.20293083235638834,0,0.0429840001087841,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900688,appliances.environment.water_heater,ariston,99.46,category_affinity,0.20234466588511069,0,0.0429840001087841,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900685,appliances.environment.water_heater,ariston,99.46,category_affinity,0.20211019929659962,0,0.0429840001087841,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900834,appliances.environment.water_heater,aqua,40.93,category_affinity,0.20211019929659962,0,0.0429840001087841,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900739,appliances.environment.water_heater,haier,64.33,category_affinity,0.20211019929659962,0,0.0429840001087841,0,0.8223468487455989,0.177653151254401,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900746,appliances.environment.water_heater,haier,102.38,category_affinity,0.2019929660023441,0,0.0429840001087841,0,0.8223468487455989,0.177653151254401,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900702,appliances.environment.water_heater,thermex,115.75,category_affinity,0.2019929660023441,0,0.0429840001087841,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900535,appliances.environment.water_heater,electrolux,102.94,category_affinity,0.201758499413833,0,0.0429840001087841,0,0.9064920232920188,0.0935079767079813,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900045,appliances.environment.water_heater,thermex,84.94,category_affinity,0.20164126611957744,0,0.0429840001087841,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900860,appliances.environment.water_heater,ariston,84.69,category_affinity,0.20128956623681085,0,0.0429840001087841,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900686,appliances.environment.water_heater,ariston,108.08,category_affinity,0.20128956623681085,0,0.0429840001087841,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900990,appliances.environment.water_heater,ariston,122.18,category_affinity,0.20117233294255532,0,0.0429840001087841,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900773,appliances.environment.water_heater,artel,61.75,category_affinity,0.20117233294255532,0,0.0429840001087841,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900930,appliances.environment.water_heater,teploross,90.32,category_affinity,0.20117233294255532,0,0.0429840001087841,0,0.8856154922726714,0.1143845077273286,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,3900380,appliances.environment.water_heater,unknown,76.19,category_affinity,0.20105509964829982,0,0.0429840001087841,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
003e20f1-1013-407c-9931-0250934600bd,3900703,appliances.environment.water_heater,thermex,100.18,category_affinity,0.20105509964829982,0,0.0429840001087841,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
003e20f1-1013-407c-9931-0250934600bd,1004856,electronics.smartphone,samsung,130.76,category_affinity,0.5999999999998826,0,0.0429840001087841,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,4804295,electronics.audio.headphone,xiaomi,22.39,in_session,0.8,0,0.0744944485762185,0,0.6531157307567244,0.3468842692432756,Medium,Medium Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200323,kids.fmcg.diapers,huggies,13.8,in_session,0.8,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,28000020,unknown,unknown,61.78,in_session,0.8,0,0.0744944485762185,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
004217bc-db01-4503-a6cf-e00a2ea732ae,28000018,unknown,unknown,58.69,in_session,0.8,1,0.0744944485762185,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
004217bc-db01-4503-a6cf-e00a2ea732ae,16200287,kids.fmcg.diapers,huggies,4.02,category_affinity,0.2019929660023441,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200316,kids.fmcg.diapers,huggies,19.92,category_affinity,0.20070339976553322,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200284,kids.fmcg.diapers,huggies,4.02,category_affinity,0.20070339976553322,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200218,kids.fmcg.diapers,unknown,14.18,category_affinity,0.20070339976553322,0,0.0744944485762185,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
004217bc-db01-4503-a6cf-e00a2ea732ae,16200067,kids.fmcg.diapers,merries,20.71,category_affinity,0.20058616647127764,0,0.0744944485762185,0,0.420678073236326,0.579321926763674,Medium,Medium Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200365,kids.fmcg.diapers,pampers,13.44,category_affinity,0.20058616647127764,0,0.0744944485762185,0,0.7991905708276669,0.2008094291723331,Low,High Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200329,kids.fmcg.diapers,huggies,13.53,category_affinity,0.20046893317702213,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200431,kids.fmcg.diapers,manuoki,13.62,category_affinity,0.2003516998827666,0,0.0744944485762185,0,0.6449911332664304,0.3550088667335696,Medium,Medium Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200236,kids.fmcg.diapers,huggies,20.4,category_affinity,0.2003516998827666,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200237,kids.fmcg.diapers,huggies,20.4,category_affinity,0.2003516998827666,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200054,kids.fmcg.diapers,merries,20.71,category_affinity,0.2003516998827666,0,0.0744944485762185,0,0.420678073236326,0.579321926763674,Medium,Medium Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200325,kids.fmcg.diapers,huggies,17.25,category_affinity,0.2003516998827666,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200216,kids.fmcg.diapers,unknown,13.03,category_affinity,0.20023446658851105,0,0.0744944485762185,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
004217bc-db01-4503-a6cf-e00a2ea732ae,16200326,kids.fmcg.diapers,huggies,17.25,category_affinity,0.20023446658851105,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200347,kids.fmcg.diapers,unknown,16.95,category_affinity,0.20023446658851105,0,0.0744944485762185,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
004217bc-db01-4503-a6cf-e00a2ea732ae,16200427,kids.fmcg.diapers,manuoki,13.62,category_affinity,0.20023446658851105,0,0.0744944485762185,0,0.6449911332664304,0.3550088667335696,Medium,Medium Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200120,kids.fmcg.diapers,moony,18.47,category_affinity,0.20023446658851105,0,0.0744944485762185,0,0.8359187240273355,0.1640812759726645,Low,High Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200188,kids.fmcg.diapers,pampers,3.71,category_affinity,0.20023446658851105,0,0.0744944485762185,0,0.7991905708276669,0.2008094291723331,Low,High Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200269,kids.fmcg.diapers,huggies,5.71,category_affinity,0.20023446658851105,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200283,kids.fmcg.diapers,huggies,4.02,category_affinity,0.20023446658851105,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200348,kids.fmcg.diapers,huggies,19.92,category_affinity,0.20011723329425554,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200366,kids.fmcg.diapers,pampers,4.86,category_affinity,0.20011723329425554,0,0.0744944485762185,0,0.7991905708276669,0.2008094291723331,Low,High Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200217,kids.fmcg.diapers,unknown,3.55,category_affinity,0.20011723329425554,0,0.0744944485762185,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
004217bc-db01-4503-a6cf-e00a2ea732ae,16200246,kids.fmcg.diapers,huggies,15.7,category_affinity,0.20011723329425554,0,0.0744944485762185,0,0.2624446685666539,0.7375553314333461,High,Low Trust,scored
004217bc-db01-4503-a6cf-e00a2ea732ae,16200412,kids.fmcg.diapers,unknown,4.75,category_affinity,0.20011723329425554,0,0.0744944485762185,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
004217bc-db01-4503-a6cf-e00a2ea732ae,4804056,electronics.audio.headphone,apple,161.93,category_affinity,0.33974208675259676,0,0.0744944485762185,0,0.4820639313358406,0.5179360686641594,Medium,Medium Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,27500013,unknown,unit,54.96,in_session,0.8,0,0.0568737501031801,0,0.949673747953222,0.050326252046778,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,27500012,unknown,unit,35.72,in_session,0.8,0,0.0568737501031801,0,0.949673747953222,0.050326252046778,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,27500003,unknown,tristar,41.42,in_session,0.8,0,0.0568737501031801,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback
006d2e99-7346-4240-b445-2d9cc21ffdfe,27500008,unknown,smile,38.09,in_session,0.8,1,0.0568737501031801,0,0.9239101607995228,0.0760898392004771,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900003,appliances.environment.water_heater,ariston,120.46,category_affinity,0.21277842907385322,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900339,appliances.environment.water_heater,aqua,30.63,category_affinity,0.20750293083235416,0,0.0568737501031801,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900776,appliances.environment.water_heater,artel,86.1,category_affinity,0.20679953106682097,0,0.0568737501031801,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900815,appliances.environment.water_heater,ariston,133.82,category_affinity,0.20562719812426566,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900002,appliances.environment.water_heater,ariston,103.18,category_affinity,0.20550996483001008,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900821,appliances.environment.water_heater,aqua,33.2,category_affinity,0.2044548651817103,0,0.0568737501031801,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900663,appliances.environment.water_heater,thermex,110.48,category_affinity,0.20386869871043262,0,0.0568737501031801,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900486,appliances.environment.water_heater,ariston,210.29,category_affinity,0.20351699882766602,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900774,appliances.environment.water_heater,artel,72.85,category_affinity,0.2030480656506439,0,0.0568737501031801,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900647,appliances.environment.water_heater,ariston,105.68,category_affinity,0.20293083235638834,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900688,appliances.environment.water_heater,ariston,99.46,category_affinity,0.20234466588511069,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900685,appliances.environment.water_heater,ariston,99.46,category_affinity,0.20211019929659962,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900834,appliances.environment.water_heater,aqua,40.93,category_affinity,0.20211019929659962,0,0.0568737501031801,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900739,appliances.environment.water_heater,haier,64.33,category_affinity,0.20211019929659962,0,0.0568737501031801,0,0.8223468487455989,0.177653151254401,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900746,appliances.environment.water_heater,haier,102.38,category_affinity,0.2019929660023441,0,0.0568737501031801,0,0.8223468487455989,0.177653151254401,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900702,appliances.environment.water_heater,thermex,115.75,category_affinity,0.2019929660023441,0,0.0568737501031801,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900535,appliances.environment.water_heater,electrolux,102.94,category_affinity,0.201758499413833,0,0.0568737501031801,0,0.9064920232920188,0.0935079767079813,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900045,appliances.environment.water_heater,thermex,84.94,category_affinity,0.20164126611957744,0,0.0568737501031801,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900860,appliances.environment.water_heater,ariston,84.69,category_affinity,0.20128956623681085,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900686,appliances.environment.water_heater,ariston,108.08,category_affinity,0.20128956623681085,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900990,appliances.environment.water_heater,ariston,122.18,category_affinity,0.20117233294255532,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900773,appliances.environment.water_heater,artel,61.75,category_affinity,0.20117233294255532,0,0.0568737501031801,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900930,appliances.environment.water_heater,teploross,90.32,category_affinity,0.20117233294255532,0,0.0568737501031801,0,0.8856154922726714,0.1143845077273286,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900380,appliances.environment.water_heater,unknown,76.19,category_affinity,0.20105509964829982,0,0.0568737501031801,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900703,appliances.environment.water_heater,thermex,100.18,category_affinity,0.20105509964829982,0,0.0568737501031801,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
006d2e99-7346-4240-b445-2d9cc21ffdfe,1004856,electronics.smartphone,samsung,130.76,category_affinity,0.5999999999998826,0,0.0568737501031801,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored
017f92c8-6281-4d19-a534-9432fb065124,26601348,unknown,sokolov,11.71,in_session,0.8,0,0.04476515806024,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback
017f92c8-6281-4d19-a534-9432fb065124,26600412,unknown,lucente,12.87,in_session,0.8,0,0.04476515806024,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback
017f92c8-6281-4d19-a534-9432fb065124,20900472,unknown,delsey,57.66,in_session,0.8,0,0.04476515806024,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback
017f92c8-6281-4d19-a534-9432fb065124,29600030,apparel.scarf,fabretti,17.76,in_session,0.8,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored
017f92c8-6281-4d19-a534-9432fb065124,26400193,unknown,unknown,245.31,in_session,0.8,1,0.04476515806024,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
017f92c8-6281-4d19-a534-9432fb065124,29600009,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored
017f92c8-6281-4d19-a534-9432fb065124,29600012,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored
017f92c8-6281-4d19-a534-9432fb065124,29600023,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored
017f92c8-6281-4d19-a534-9432fb065124,29600033,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored
017f92c8-6281-4d19-a534-9432fb065124,29600034,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored
017f92c8-6281-4d19-a534-9432fb065124,29600035,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored
017f92c8-6281-4d19-a534-9432fb065124,29600042,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,29501509,unknown,unknown,31.79,in_session,0.8,1,0.0879549375217026,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900003,appliances.environment.water_heater,ariston,120.46,category_affinity,0.21277842907385322,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900339,appliances.environment.water_heater,aqua,30.63,category_affinity,0.20750293083235416,0,0.0879549375217026,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900776,appliances.environment.water_heater,artel,86.1,category_affinity,0.20679953106682097,0,0.0879549375217026,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900815,appliances.environment.water_heater,ariston,133.82,category_affinity,0.20562719812426566,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900002,appliances.environment.water_heater,ariston,103.18,category_affinity,0.20550996483001008,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900821,appliances.environment.water_heater,aqua,33.2,category_affinity,0.2044548651817103,0,0.0879549375217026,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900663,appliances.environment.water_heater,thermex,110.48,category_affinity,0.20386869871043262,0,0.0879549375217026,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900486,appliances.environment.water_heater,ariston,210.29,category_affinity,0.20351699882766602,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900774,appliances.environment.water_heater,artel,72.85,category_affinity,0.2030480656506439,0,0.0879549375217026,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900647,appliances.environment.water_heater,ariston,105.68,category_affinity,0.20293083235638834,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900688,appliances.environment.water_heater,ariston,99.46,category_affinity,0.20234466588511069,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900685,appliances.environment.water_heater,ariston,99.46,category_affinity,0.20211019929659962,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900834,appliances.environment.water_heater,aqua,40.93,category_affinity,0.20211019929659962,0,0.0879549375217026,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900739,appliances.environment.water_heater,haier,64.33,category_affinity,0.20211019929659962,0,0.0879549375217026,0,0.8223468487455989,0.177653151254401,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900746,appliances.environment.water_heater,haier,102.38,category_affinity,0.2019929660023441,0,0.0879549375217026,0,0.8223468487455989,0.177653151254401,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900702,appliances.environment.water_heater,thermex,115.75,category_affinity,0.2019929660023441,0,0.0879549375217026,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900535,appliances.environment.water_heater,electrolux,102.94,category_affinity,0.201758499413833,0,0.0879549375217026,0,0.9064920232920188,0.0935079767079813,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900045,appliances.environment.water_heater,thermex,84.94,category_affinity,0.20164126611957744,0,0.0879549375217026,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900860,appliances.environment.water_heater,ariston,84.69,category_affinity,0.20128956623681085,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900686,appliances.environment.water_heater,ariston,108.08,category_affinity,0.20128956623681085,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900990,appliances.environment.water_heater,ariston,122.18,category_affinity,0.20117233294255532,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900773,appliances.environment.water_heater,artel,61.75,category_affinity,0.20117233294255532,0,0.0879549375217026,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900930,appliances.environment.water_heater,teploross,90.32,category_affinity,0.20117233294255532,0,0.0879549375217026,0,0.8856154922726714,0.1143845077273286,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900380,appliances.environment.water_heater,unknown,76.19,category_affinity,0.20105509964829982,0,0.0879549375217026,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900703,appliances.environment.water_heater,thermex,100.18,category_affinity,0.20105509964829982,0,0.0879549375217026,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored
01c46c28-1232-46a7-9594-51d4e7a8e9f5,1004856,electronics.smartphone,samsung,130.76,category_affinity,0.5999999999998826,0,0.0879549375217026,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored
02430717-f79d-43c6-a2ba-f027d37fd65d,1801881,electronics.video.tv,samsung,506.29,in_session,0.8,0,0.0429292249321993,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored
02430717-f79d-43c6-a2ba-f027d37fd65d,1801913,electronics.video.tv,samsung,1543.39,in_session,0.8,0,0.0429292249321993,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored
02430717-f79d-43c6-a2ba-f027d37fd65d,1801690,electronics.video.tv,samsung,368.04,in_session,0.8,0,0.0429292249321993,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored
02430717-f79d-43c6-a2ba-f027d37fd65d,1801539,electronics.video.tv,lg,421.78,in_session,0.8,0,0.0429292249321993,0,0.6073947378412008,0.3926052621587992,Medium,Medium Trust,scored
