user_session,product_id,category_code,brand,price,candidate_source,base_relevance_score,is_ground_truth_target,purchase_probability,predicted_purchase,trust_score,suspiciousness_score,risk_level,trust_category,scoring_status,trust_aware_score,purchase_only_score,hard_filter_score,popularity_score,rank,model_name
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900003,appliances.environment.water_heater,ariston,120.46,category_affinity,0.21277842907385322,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored,0.007590185571092913,0.2248799362763468,-1.0,0.031946072684633,6,Purchase-Only Baseline
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900339,appliances.environment.water_heater,aqua,30.63,category_affinity,0.20750293083235416,0,0.0568737501031801,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored,0.15202038433586257,0.21930440066619095,0.21930440066619095,0.0187573270808854,7,Purchase-Only Baseline
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900776,appliances.environment.water_heater,artel,86.1,category_affinity,0.20679953106682097,0,0.0568737501031801,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored,0.14763089244123034,0.2185609959181702,0.2185609959181702,0.0169988276670524,8,Purchase-Only Baseline
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900815,appliances.environment.water_heater,ariston,133.82,category_affinity,0.20562719812426566,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored,0.007335088425177465,0.21732198800480226,-1.0,0.0140679953106641,9,Purchase-Only Baseline
006d2e99-7346-4240-b445-2d9cc21ffdfe,3900002,appliances.environment.water_heater,ariston,103.18,category_affinity,0.20550996483001008,0,0.0568737501031801,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored,0.00733090650475262,0.21719808721346542,-1.0,0.0137749120750252,10,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,26601348,unknown,sokolov,11.71,in_session,0.8,0,0.04476515806024,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.470144321127108,0.835812126448192,0.835812126448192,0.0,1,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,26600412,unknown,lucente,12.87,in_session,0.8,0,0.04476515806024,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.470144321127108,0.835812126448192,0.835812126448192,0.0,2,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,20900472,unknown,delsey,57.66,in_session,0.8,0,0.04476515806024,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.470144321127108,0.835812126448192,0.835812126448192,0.0026377491207495,3,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,29600030,apparel.scarf,fabretti,17.76,in_session,0.8,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored,0.6972628996795824,0.835812126448192,0.835812126448192,0.0,4,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,26400193,unknown,unknown,245.31,in_session,0.8,1,0.04476515806024,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.313429547418072,0.835812126448192,0.835812126448192,0.0389800703399651,5,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,29600009,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored,0.1743157249198956,0.208953031612048,0.208953031612048,0.0,6,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,29600012,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored,0.1743157249198956,0.208953031612048,0.208953031612048,0.0,7,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,29600023,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored,0.1743157249198956,0.208953031612048,0.208953031612048,0.0,8,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,29600033,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored,0.1743157249198956,0.208953031612048,0.208953031612048,0.0,9,Purchase-Only Baseline
017f92c8-6281-4d19-a534-9432fb065124,29600034,apparel.scarf,fabretti,25.48,category_affinity,0.2,0,0.04476515806024,0,0.8342340073990329,0.1657659926009671,Low,High Trust,scored,0.1743157249198956,0.208953031612048,0.208953031612048,0.0,10,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,29501509,unknown,unknown,31.79,in_session,0.8,1,0.0879549375217026,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.3263864812565108,0.8703639500173621,0.8703639500173621,0.0043962485345825,1,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,1004856,electronics.smartphone,samsung,130.76,category_affinity,0.5999999999998826,0,0.0879549375217026,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored,0.2428546558175121,0.6527729625128939,0.6527729625128939,0.9999999999997068,2,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900003,appliances.environment.water_heater,ariston,120.46,category_affinity,0.21277842907385322,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored,0.007813402374664267,0.23149334250901,-1.0,0.031946072684633,3,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900339,appliances.environment.water_heater,aqua,30.63,category_affinity,0.20750293083235416,0,0.0879549375217026,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored,0.1564910924564091,0.22575383814928404,0.22575383814928404,0.0187573270808854,4,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900776,appliances.environment.water_heater,artel,86.1,category_affinity,0.20679953106682097,0,0.0879549375217026,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored,0.1519725117086988,0.2249885709013206,0.2249885709013206,0.0169988276670524,5,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900815,appliances.environment.water_heater,ariston,133.82,category_affinity,0.20562719812426566,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored,0.007550803176397388,0.2237131254880482,-1.0,0.0140679953106641,6,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900002,appliances.environment.water_heater,ariston,103.18,category_affinity,0.20550996483001008,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored,0.0075464982715077655,0.2235855809467209,-1.0,0.0137749120750252,7,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900821,appliances.environment.water_heater,aqua,33.2,category_affinity,0.2044548651817103,0,0.0879549375217026,0,0.6931934966834379,0.3068065033165622,Low,High Trust,scored,0.15419235324518568,0.22243768007477574,0.22243768007477574,0.0111371629542757,8,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900663,appliances.environment.water_heater,thermex,110.48,category_affinity,0.20386869871043262,0,0.0879549375217026,0,0.7392021612590782,0.2607978387409218,Low,High Trust,scored,0.16395500785370015,0.2217999573681395,0.2217999573681395,0.0096717467760815,9,Purchase-Only Baseline
01c46c28-1232-46a7-9594-51d4e7a8e9f5,3900486,appliances.environment.water_heater,ariston,210.29,category_affinity,0.20351699882766602,0,0.0879549375217026,0,0.1687608440480348,0.8312391559519652,High,Low Trust,scored,0.00747331488838421,0.22141732374415782,-1.0,0.008792497069165,10,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801881,electronics.video.tv,samsung,506.29,in_session,0.8,0,0.0429292249321993,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored,0.3104052802529253,0.8343433799457595,0.8343433799457595,0.0811840562719574,1,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801913,electronics.video.tv,samsung,1543.39,in_session,0.8,0,0.0429292249321993,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored,0.3104052802529253,0.8343433799457595,0.8343433799457595,0.0020515826494718,2,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801690,electronics.video.tv,samsung,368.04,in_session,0.8,0,0.0429292249321993,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored,0.3104052802529253,0.8343433799457595,0.8343433799457595,0.0888042203985671,3,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801539,electronics.video.tv,lg,421.78,in_session,0.8,0,0.0429292249321993,0,0.6073947378412008,0.3926052621587992,Medium,Medium Trust,scored,0.380081833898772,0.8343433799457595,0.8343433799457595,0.0073270808909708,4,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1802005,electronics.video.tv,lg,460.5,in_session,0.8,0,0.0429292249321993,0,0.6073947378412008,0.3926052621587992,Medium,Medium Trust,scored,0.380081833898772,0.8343433799457595,0.8343433799457595,0.0043962485345825,5,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801542,electronics.video.tv,lg,486.24,in_session,0.8,1,0.0429292249321993,0,0.6073947378412008,0.3926052621587992,Medium,Medium Trust,scored,0.380081833898772,0.8343433799457595,0.8343433799457595,0.0046893317702213,6,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801766,electronics.video.tv,artel,150.7,category_affinity,0.24150058616645909,0,0.0429292249321993,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored,0.17012871069926203,0.251868019151257,0.251868019151257,0.1037514654161477,7,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801739,electronics.video.tv,samsung,282.2,category_affinity,0.21758499413833013,0,0.0429292249321993,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored,0.08442441385542435,0.22692574929356576,0.22692574929356576,0.0439624853458253,8,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801805,electronics.video.tv,artel,256.88,category_affinity,0.21735052754981904,0,0.0429292249321993,0,0.6754676964251377,0.3245323035748623,Low,High Trust,scored,0.15311583962933994,0.2266812172361374,0.2266812172361374,0.0433763188745476,9,Purchase-Only Baseline
02430717-f79d-43c6-a2ba-f027d37fd65d,1801929,electronics.video.tv,samsung,560.89,category_affinity,0.21688159437279692,0,0.0429292249321993,0,0.4960472114380608,0.5039527885619391,Medium,Medium Trust,scored,0.08415149010373661,0.22619215312128071,0.22619215312128071,0.0422039859319923,10,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,23300418,unknown,unknown,33.15,in_session,0.8,0,0.0587382347055881,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31762147041167643,0.8469905877644704,0.8469905877644704,0.0026377491207495,1,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,23300496,unknown,altinbasak,38.66,in_session,0.8,0,0.0587382347055881,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.47643220561751465,0.8469905877644704,0.8469905877644704,0.0014654161781941,2,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,23301053,unknown,unknown,28.31,in_session,0.8,0,0.0587382347055881,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31762147041167643,0.8469905877644704,0.8469905877644704,0.0005861664712776,3,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,23900070,unknown,unknown,17.89,in_session,0.8,0,0.0587382347055881,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31762147041167643,0.8469905877644704,0.8469905877644704,0.0014654161781941,4,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,23300497,unknown,altinbasak,38.66,in_session,0.8,0,0.0587382347055881,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.47643220561751465,0.8469905877644704,0.8469905877644704,0.0029308323563883,5,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,23301316,unknown,unknown,0.0,in_session,0.8,0,0.0587382347055881,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31762147041167643,0.8469905877644704,0.8469905877644704,0.0014654161781941,6,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,28100989,unknown,unknown,86.75,in_session,0.8,0,0.0587382347055881,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31762147041167643,0.8469905877644704,0.8469905877644704,0.010550996482998,7,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,31600527,unknown,unknown,401.72,in_session,0.8,0,0.0587382347055881,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31762147041167643,0.8469905877644704,0.8469905877644704,0.0,8,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,31600012,unknown,apollo,54.54,in_session,0.8,0,0.0587382347055881,0,0.3957583943036276,0.6042416056963724,Medium,Medium Trust,scored,0.25140272625296445,0.8469905877644704,0.8469905877644704,0.0026377491207495,9,Purchase-Only Baseline
02bbe799-dc61-44c9-a745-79f1eb80d732,31600482,unknown,rondell,69.47,in_session,0.8,0,0.0587382347055881,0,0.8436146334429021,0.1563853665570979,Low,High Trust,scored,0.7145336542265119,0.8469905877644704,0.8469905877644704,0.001758499413833,10,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19200134,construction.tools.saw,unknown,68.55,in_session,0.8,0,0.0450595178092023,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.3135178553427607,0.836047614247362,0.836047614247362,0.0008792497069165,1,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19200049,construction.tools.saw,eurolux,76.91,in_session,0.8,0,0.0450595178092023,0,0.4798344927715465,0.5201655072284534,Medium,Medium Trust,scored,0.30087336218643335,0.836047614247362,0.836047614247362,0.0049824150058602,2,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19200081,construction.tools.saw,ken,97.99,in_session,0.8,1,0.0450595178092023,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.4702767830141411,0.836047614247362,0.836047614247362,0.0005861664712776,3,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19200010,construction.tools.saw,huter,84.66,category_affinity,0.2096131301289538,0,0.0450595178092023,0,0.5318377170744265,0.4681622829255735,Medium,Medium Trust,scored,0.0873775584291444,0.21905819669904206,0.21905819669904206,0.0240328253223845,4,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19200005,construction.tools.saw,huter,92.13,category_affinity,0.20844079718639846,0,0.0450595178092023,0,0.5318377170744265,0.4681622829255735,Medium,Medium Trust,scored,0.08688886962361242,0.21783303899938333,0.21783303899938333,0.0211019929659961,5,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19100020,construction.tools.saw,unknown,60.23,category_affinity,0.20562719812426566,0,0.0450595178092023,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.0805847476950759,0.2148926605202024,0.2148926605202024,0.0140679953106641,6,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19200039,construction.tools.saw,eurolux,64.35,category_affinity,0.2045720984759658,0,0.0450595178092023,0,0.4798344927715465,0.5201655072284534,Medium,Medium Trust,scored,0.07693786884749745,0.21379001859050947,0.21379001859050947,0.0114302461899145,7,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19100228,construction.tools.saw,unknown,216.22,category_affinity,0.20398593200468818,0,0.0450595178092023,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.07994153990275506,0.21317743974068015,0.21317743974068015,0.0099648300117204,8,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19200037,construction.tools.saw,huter,82.86,category_affinity,0.2031652989448994,0,0.0450595178092023,0,0.5318377170744265,0.4681622829255735,Medium,Medium Trust,scored,0.08468976999871844,0.21231982935091903,0.21231982935091903,0.0079132473622485,9,Purchase-Only Baseline
039e6f7e-5d6a-499f-8994-da3817454154,19100075,construction.tools.saw,unknown,120.47,category_affinity,0.20257913247362172,0,0.0450595178092023,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.07939021893790862,0.21170725050108966,0.21170725050108966,0.0064478311840543,10,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,45100031,unknown,deerma,22.11,in_session,0.8,0,0.0523899808055526,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.47357549136249866,0.8419119846444421,0.8419119846444421,0.0190504103165243,1,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,45100030,unknown,scarlett,43.73,in_session,0.8,0,0.0523899808055526,0,0.8161070300265931,0.1838929699734069,Low,High Trust,scored,0.6870902893319702,0.8419119846444421,0.8419119846444421,0.0120164126611922,2,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,28101069,unknown,nikotex,36.55,in_session,0.8,0,0.0523899808055526,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.47357549136249866,0.8419119846444421,0.8419119846444421,0.0093786635404427,3,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,23301158,unknown,unknown,28.31,in_session,0.8,0,0.0523899808055526,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31571699424166577,0.8419119846444421,0.8419119846444421,0.0023446658851106,4,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,28800055,unknown,unknown,6.44,in_session,0.8,0,0.0523899808055526,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31571699424166577,0.8419119846444421,0.8419119846444421,0.0029308323563883,5,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,23900039,unknown,unknown,14.93,in_session,0.8,0,0.0523899808055526,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31571699424166577,0.8419119846444421,0.8419119846444421,0.0008792497069165,6,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,22900086,furniture.bedroom.pillow,unknown,11.58,in_session,0.8,0,0.0523899808055526,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31571699424166577,0.8419119846444421,0.8419119846444421,0.0005861664712776,7,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,23900030,unknown,unknown,13.64,in_session,0.8,0,0.0523899808055526,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31571699424166577,0.8419119846444421,0.8419119846444421,0.0008792497069165,8,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,23900256,unknown,unknown,20.59,in_session,0.8,0,0.0523899808055526,0,0.5,0.5,Medium,Unknown Brand,unbranded_fallback,0.31571699424166577,0.8419119846444421,0.8419119846444421,0.0005861664712776,9,Purchase-Only Baseline
03fe7bfd-da1c-4bd2-adf4-427483b00718,23300832,unknown,lonex,76.19,in_session,0.8,0,0.0523899808055526,0,0.75,0.25,Medium,Insufficient Evidence,insufficient_evidence_fallback,0.47357549136249866,0.8419119846444421,0.8419119846444421,0.0002930832356388,10,Purchase-Only Baseline
0400325a-5bb5-4df9-a2ac-6fc8f571db1c,10900230,appliances.kitchen.mixer,smeg,567.1,in_session,0.8,0,0.0484073576201592,0,0.9201134498950188,0.0798865501049812,Low,High Trust,scored,0.7717229685721643,0.8387258860961273,0.8387258860961273,0.0002930832356388,1,Purchase-Only Baseline
0400325a-5bb5-4df9-a2ac-6fc8f571db1c,10900185,appliances.kitchen.mixer,kitchenaid,989.21,in_session,0.8,0,0.0484073576201592,0,0.8441125515410638,0.1558874484589362,Low,High Trust,scored,0.7079790477561416,0.8387258860961273,0.8387258860961273,0.0002930832356388,2,Purchase-Only Baseline
